dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.667870,4.112578,2.600147,0.917275,-1.204184,-0.425770,0.216397
0.020000,4.685336,4.116310,2.618008,0.893046,-1.211436,-0.362567,0.204614
0.020000,4.702367,4.119742,2.635381,0.868658,-1.219414,-0.398926,0.193138
0.020000,4.718954,4.122891,2.652265,0.844174,-1.224196,-0.239063,0.181975
0.020000,4.735091,4.125770,2.668657,0.819591,-1.229159,-0.248152,0.171134
0.020000,4.750772,4.128395,2.684555,0.794917,-1.233709,-0.227506,0.160620
0.020000,4.765989,4.130781,2.699958,0.770158,-1.237952,-0.212155,0.150438
0.020000,4.780739,4.132942,2.714865,0.745364,-1.239674,-0.086115,0.140592
0.020000,4.795016,4.134894,2.729276,0.720529,-1.241772,-0.104908,0.131086
0.020000,4.808818,4.136649,2.743189,0.695638,-1.244524,-0.137593,0.121920
0.020000,4.822140,4.138222,2.756603,0.670743,-1.244741,-0.010827,0.113098
0.020000,4.834981,4.139625,2.769520,0.645848,-1.244772,-0.001576,0.104618
0.020000,4.847337,4.140872,2.781939,0.620942,-1.245274,-0.025069,0.096483
0.020000,4.859206,4.141974,2.793860,0.596017,-1.246288,-0.050733,0.088691
0.020000,4.870588,4.142943,2.805282,0.571131,-1.244280,0.100424,0.081241
0.020000,4.881480,4.143791,2.816207,0.546262,-1.243462,0.040915,0.074133
0.020000,4.891881,4.144528,2.826635,0.521384,-1.243877,-0.020787,0.067365
0.020000,4.901792,4.145165,2.836566,0.496550,-1.241709,0.108395,0.060935
0.020000,4.911212,4.145711,2.846001,0.471763,-1.239335,0.118738,0.054842
0.020000,4.920139,4.146175,2.854941,0.446971,-1.239597,-0.013121,0.049083
0.020000,4.928574,4.146566,2.863385,0.422217,-1.237735,0.093086,0.043657
0.020000,4.936518,4.146893,2.871335,0.397510,-1.235329,0.120290,0.038561
0.020000,4.943969,4.147163,2.878792,0.372831,-1.233946,0.069162,0.033792
0.020000,4.950930,4.147382,2.885756,0.348192,-1.231975,0.098543,0.029349
0.020000,4.957399,4.147559,2.892227,0.323559,-1.231640,0.016760,0.025229
0.020000,4.963376,4.147699,2.898206,0.298967,-1.229571,0.103475,0.021430
0.020000,4.968864,4.147807,2.903695,0.274426,-1.227096,0.123739,0.017949
0.020000,4.973861,4.147888,2.908693,0.249911,-1.225732,0.068208,0.014786
0.020000,4.978368,4.147949,2.913201,0.225379,-1.226603,-0.043565,0.011938
0.020000,4.982386,4.147991,2.917219,0.200916,-1.223136,0.173352,0.009402
0.020000,4.985916,4.148021,2.920748,0.176474,-1.222117,0.050935,0.007179
0.020000,4.988957,4.148040,2.923789,0.152037,-1.221855,0.013116,0.005265
0.020000,4.991509,4.148051,2.926341,0.127601,-1.221809,0.002297,0.003661
0.020000,4.993573,4.148057,2.928406,0.103243,-1.217864,0.197242,0.002364
0.020000,4.995150,4.148060,2.929982,0.078813,-1.221498,-0.181686,0.001375
0.020000,4.996239,4.148061,2.931072,0.054467,-1.217307,0.209561,0.000692
0.020000,4.996863,4.148062,2.931695,0.031179,-1.164407,2.644986,0.000301
0.020000,4.997123,4.148062,2.931956,0.013021,-0.907904,12.825140,0.000137
0.020000,4.997183,4.148062,2.932015,0.002986,-0.501745,20.307982,0.000100
0.020000,4.997183,4.148062,2.932015,0.000000,-0.149301,17.622190,0.000100
