dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.858888,4.788639,2.540000,1.000000,0.000000,0.000000,5.807901
0.020000,3.876673,4.779491,2.560000,1.000000,0.000000,0.000000,5.808375
0.020000,3.894463,4.770354,2.580000,1.000000,0.000000,0.000000,5.809038
0.020000,3.912261,4.761229,2.600000,1.000000,0.000000,0.000000,5.809892
0.020000,3.930067,4.752122,2.620000,1.000000,0.000000,0.000000,5.810935
0.020000,3.947883,4.743035,2.640000,1.000000,0.000000,0.000000,5.812169
0.020000,3.965712,4.733971,2.660000,1.000000,0.000000,0.000000,5.813593
0.020000,3.983554,4.724935,2.680000,1.000000,0.000000,0.000000,5.815209
0.020000,4.001411,4.715929,2.700000,1.000000,0.000000,0.000000,5.817016
0.020000,4.019286,4.706957,2.720000,1.000000,0.000000,0.000000,5.819015
0.020000,4.037180,4.698023,2.740000,1.000000,0.000000,0.000000,5.821206
0.020000,4.055094,4.689130,2.760000,1.000000,0.000000,0.000000,5.823591
0.020000,4.073030,4.680281,2.780000,1.000000,0.000000,0.000000,5.826168
0.020000,4.090989,4.671480,2.800000,1.000000,0.000000,0.000000,5.828940
0.020000,4.108974,4.662731,2.820000,1.000000,0.000000,0.000000,5.831907
0.020000,4.126985,4.654037,2.840000,1.000000,0.000000,0.000000,5.835069
0.020000,4.145025,4.645401,2.860000,1.000000,0.000000,0.000000,5.838428
0.020000,4.163094,4.636828,2.880000,1.000000,0.000000,0.000000,5.841983
0.020000,4.181195,4.628321,2.900000,1.000000,0.000000,0.000000,5.845735
0.020000,4.199328,4.619884,2.920000,1.000000,0.000000,0.000000,5.849686
0.020000,4.217495,4.611521,2.940000,1.000000,0.000000,0.000000,5.853835
0.020000,4.235698,4.603234,2.960000,1.000000,0.000000,0.000000,5.858183
0.020000,4.253937,4.595029,2.980000,1.000000,0.000000,0.000000,5.862732
0.020000,4.272215,4.586909,3.000000,1.000000,0.000000,0.000000,5.867481
0.020000,4.290531,4.578877,3.020000,1.000000,0.000000,0.000000,5.872430
0.020000,4.308888,4.570938,3.040000,1.000000,0.000000,0.000000,5.877582
0.020000,4.327286,4.563095,3.060000,1.000000,0.000000,0.000000,5.882935
0.020000,4.345727,4.555353,3.080000,1.000000,0.000000,0.000000,5.888491
0.020000,4.364211,4.547716,3.100000,1.000000,0.000000,0.000000,5.894249
0.020000,4.382740,4.540186,3.120000,1.000000,0.000000,0.000000,5.900210
0.020000,4.401313,4.532770,3.140000,1.000000,0.000000,0.000000,5.906373
0.020000,4.419933,4.525469,3.160000,1.000000,0.000000,0.000000,5.912739
0.020000,4.438600,4.518290,3.180000,1.000000,0.000000,0.000000,5.919308
0.020000,4.457315,4.511235,3.200000,1.000000,0.000000,0.000000,5.926078
0.020000,4.476077,4.504308,3.220000,1.000000,0.000000,0.000000,5.933051
0.020000,4.494888,4.497515,3.240000,1.000000,0.000000,0.000000,5.940224
0.020000,4.513748,4.490859,3.260000,1.000000,0.000000,0.000000,5.947597
0.020000,4.532657,4.484344,3.280000,1.000000,0.000000,0.000000,5.955170
0.020000,4.551615,4.477974,3.300000,1.000000,0.000000,0.000000,5.962940
0.020000,4.570623,4.471753,3.320000,1.000000,0.000000,0.000000,5.970906
0.020000,4.589680,4.465686,3.340000,1.000000,0.000000,0.000000,5.979068
0.020000,4.608787,4.459776,3.360000,1.000000,0.000000,0.000000,5.987422
0.020000,4.627944,4.454028,3.380000,1.000000,0.000000,0.000000,5.995966
0.020000,4.647149,4.448446,3.400000,1.000000,0.000000,0.000000,6.004699
0.020000,4.666341,4.443050,3.419937,0.993692,-0.315404,-15.770205,6.013588
0.020000,4.685396,4.437877,3.439681,0.980717,-0.648737,-16.666667,6.022570
0.020000,4.704180,4.432958,3.459099,0.961076,-0.982071,-16.666667,6.031573
0.020000,4.722624,4.428305,3.478120,0.941076,-1.000000,-0.896461,6.040553
0.020000,4.740719,4.423911,3.496742,0.921076,-1.000000,0.000000,6.049495
0.020000,4.758464,4.419770,3.514963,0.901076,-1.000000,0.000000,6.058385
0.020000,4.775854,4.415874,3.532785,0.881076,-1.000000,-0.000000,6.067212
0.020000,4.792887,4.412215,3.550207,0.861076,-1.000000,0.000000,6.075962
0.020000,4.809559,4.408785,3.567228,0.841076,-1.000000,0.000000,6.084626
0.020000,4.825868,4.405576,3.583850,0.821076,-1.000000,0.000000,6.093190
0.020000,4.841811,4.402580,3.600071,0.801076,-1.000000,0.000000,6.101646
0.020000,4.857384,4.399788,3.615893,0.781076,-1.000000,0.000000,6.109983
0.020000,4.872585,4.397193,3.631314,0.761076,-1.000000,0.000000,6.118190
0.020000,4.887413,4.394785,3.646336,0.741076,-1.000000,0.000000,6.126260
0.020000,4.901863,4.392557,3.660957,0.721076,-1.000000,0.000000,6.134183
0.020000,4.915935,4.390501,3.675179,0.701076,-1.000000,-0.000000,6.141951
0.020000,4.929626,4.388607,3.689000,0.681076,-1.000000,0.000000,6.149558
0.020000,4.942935,4.386868,3.702422,0.661076,-1.000000,0.000000,6.156995
0.020000,4.955859,4.385276,3.715443,0.641076,-1.000000,0.000000,6.164256
0.020000,4.968396,4.383823,3.728065,0.621076,-1.000000,0.000000,6.171335
0.020000,4.980546,4.382501,3.740286,0.601076,-1.000000,0.000000,6.178227
0.020000,4.992306,4.381302,3.752108,0.581076,-1.000000,-0.000000,6.184926
0.020000,5.003676,4.380218,3.763529,0.561076,-1.000000,0.000000,6.191427
0.020000,5.014655,4.379243,3.774551,0.541076,-1.000000,0.000000,6.197726
0.020000,5.025240,4.378369,3.785172,0.521076,-1.000000,0.000000,6.203819
0.020000,5.035432,4.377588,3.795394,0.501076,-1.000000,-0.000000,6.209702
0.020000,5.045229,4.376895,3.805215,0.481076,-1.000000,-0.000000,6.215372
0.020000,5.054630,4.376282,3.814637,0.461076,-1.000000,0.000000,6.220826
0.020000,5.063636,4.375743,3.823658,0.441076,-1.000000,0.000000,6.226062
0.020000,5.072244,4.375273,3.832280,0.421076,-1.000000,-0.000000,6.231076
0.020000,5.080456,4.374864,3.840501,0.401076,-1.000000,0.000000,6.235867
0.020000,5.088269,4.374512,3.848323,0.381076,-1.000000,0.000000,6.240433
0.020000,5.095685,4.374211,3.855744,0.361076,-1.000000,0.000000,6.244772
0.020000,5.102701,4.373956,3.862766,0.341076,-1.000000,-0.000000,6.248883
0.020000,5.109320,4.373741,3.869387,0.321076,-1.000000,0.000000,6.252764
0.020000,5.115539,4.373564,3.875609,0.301076,-1.000000,0.000000,6.256415
0.020000,5.121358,4.373418,3.881430,0.281076,-1.000000,0.000000,6.259835
0.020000,5.126778,4.373300,3.886852,0.261076,-1.000000,-0.000000,6.263022
0.020000,5.131799,4.373206,3.891873,0.241076,-1.000000,0.000000,6.265975
0.020000,5.136420,4.373133,3.896495,0.221076,-1.000000,-0.000000,6.268696
0.020000,5.140641,4.373077,3.900717,0.201076,-1.000000,0.000000,6.271182
